!Sample_title	B1_tophat	C1_tophat	D1_tophat	F1_tophat	A2_tophat	C2_tophat	D2_tophat	E2_tophat	F2_tophat	G2_tophat	H2_tophat	C3_tophat	E3_tophat	F3_tophat	G3_tophat	H3_tophat	B4_tophat	D4_tophat	F4_tophat	C5_tophat	D5_tophat	E5_tophat	F5_tophat	G5_tophat	A6_tophat	B6_tophat	D6_tophat	G6_tophat
ENSG00000189195	0	1.25370814272205	0	0	0	0	10.3303987052563	0	6.96895619350457	25.5954397424065	0	16.3683516476594	0	0	5.82535283125529	1.22497275317605	0.657552956907848	8.35427076817436	0	0	0	0	0	0	1.02132557062659	0	0	0
ENSG00000189212	0	0	2.57325310900322	0.12240723099193	0	32.9941818632432	0.660828119824601	14.6939640940754	9.886250142212	0	0	1.73033017732245	0	3.22915406712257	1.51980134737381	12.35159263483	16.1859140474909	0	4.55263364403264	1.82086640649869	0	0	0	0	13.2496250199842	25.8614748865742	0	0
ENSG00000189223	1.89111134372316	18.5226342156665	5.35556398254654	3.10670884465428	2.8572819525439	0	3.32273284563422	1.0909299631762	4.9791022702637	2.33585799692717	2.52755176702843	11.2137629541225	0.0379038728082592	0.839444394418566	0.864247344868177	5.06112342418617	18.8012867640882	0.0511832176541636	0.0605588770268708	15.0558125540129	1.72587392274432	0	1.1123613078277	0	4.63661943058236	4.28686750731575	18.933328905091	4.02156799086042
ENSG00000189227	0	0.358522482385575	0	0	5.12956645689496	0.267594185075816	0.284055820369419	0	0	0	10.3127608188737	0	0	0	0	0.65682193689706	0	5.3294591874834	0.652313890103201	2.50462804648632	0.206559593580582	0	0	0	1.16827247563339	0	0	0
ENSG00000189229	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51476182278179	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189241	242.566844707913	315.565916051604	396.05316036517	153.435513482166	228.954658208499	687.0496792873	283.508376650667	571.970807686493	451.059163392217	363.395748027227	357.416725044632	466.207621638972	1078.98164925297	303.806448542625	376.095543047166	215.035063117016	516.249927149737	274.864589422067	180.534570045545	555.511339402387	469.988471442738	238.468578850271	1030.65044344094	217.242414916345	564.421727604009	1077.52562342326	130.241892497219	41.7730399724131
ENSG00000189266	125.090135936717	11.4362239730379	38.9548461771916	0	0	11.5484006868932	51.1672718301631	67.2500882537975	28.0456998762391	43.2766889067979	82.4331471124421	9.67617191620107	0.255363299099013	0	0	29.5785055077544	76.9173853622512	0	46.1032085488006	0.391633045100289	40.308445121093	0	0	105.884365552459	0	2.75058871262805	157.96705916801	0
ENSG00000189280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.652501034507765	0	0	0	0	0	0	0	0	0	0
ENSG00000189283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.1175472118104	0	0	0
ENSG00000189298	0	0	0	0	0	0	0	0	0	0	0.409869411810007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189306	0	0	0	0	0	0	0	0	0	0.673961255159903	2.67399125573549	6.54535610567885	0	0	0	0	0	0.216594537422347	0	0	1.94759079807188	0	6.59012761489022	0	0	0	1.06120660079802	0
ENSG00000189308	15.5039225555924	40.776635053357	11.0078049662915	12.2679247060801	13.2830500193157	0.190218029609892	5.45183198855296	0	0	8.80723698934087	3.66538802449773	26.9290644633664	29.0226728231325	41.7227208037742	15.3246635860192	1.8675947626547	0.935672208451052	19.9871826195297	19.6297197552889	2.96733784762749	11.8933827692096	0	45.8039093183864	0	0.415230413731698	0	0	0
ENSG00000189319	0	0	0	0	0	0	0	1.3200694088975	0	0	0	0	0	0	0	0	2.11237863818606	0	0	0	0	0	0	0	0	8.96567464455524	0	0
ENSG00000189334	0	0	37.1840576960764	0	0	30.2442198371124	0	0	0	0	0	5.97788200545498	0	0	30.1496691722949	0	0	0.692356226905264	0	0	0.77819749782003	0	0	57.9812443816841	35.2110188270776	7.36362251023577	0	0
ENSG00000189337	0	0	0	0	0	0	7.20766247245149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189339	0	0	0	0.24122754372013	0	0.15335266520545	0	0.224475570981604	0	0	0	0.227330414561227	0.935916377210057	0.181819535051394	0	0.250940666143479	0	0	0.996873416807306	0.119612522648855	1.18375009495673	0	2.44144425414056	0.202753552197629	0	0	2.58001509497172	0
ENSG00000189343	32.5112276740018	35.1611890482741	10.1988608282264	10.3204683271656	21.9593744107214	11.6638335166455	15.4766993408525	71.4947066999818	25.5489705709775	18.693838121604	155.081031423442	43.226247570589	6.67357133636333	48.4014721508275	28.4751908164804	69.1877235288342	22.539694086641	14.0180573325168	33.1717249935908	48.8995769970522	22.5086796085204	122.487361256461	44.9726542977641	105.056994171122	39.7831177822215	22.6297963016292	0	0
ENSG00000189362	0	0	0	3.88189163765237	0	0	0	0	0	0	11.4126726651437	0	0	0	0	0	0	0	24.5441478898346	0	0	0	0	0	0	0	0	0
ENSG00000189369	0	0	0	0.722735627955207	0	19.2971506869342	0	0	0	0	0	0	0	0	0	0	0	0	34.3471277095358	0	0	0	2.7430305826432	0	3.51034191308938	0	0	0
ENSG00000189376	13.6428731983406	11.5363001359913	0	1.23131651572587	0	0	19.9421693817194	0	35.4353451276534	0	0	6.18869503118445	0	12.9930583428802	14.0139607012806	96.921127796172	2.93364039923411	0.716772518652632	1.69613950832941	0	4.83384615184197	0	0.519252242437931	0	1.70872280510912	2.8587391403236	0.877958116023006	0
